part,title,rating,text
경제/경영,돈의 속성(200쇄 리커버에디션),4,사업가로서 많이 배웠습니다. 중간에 나온 경제 용어들고 메모해서 공부하고있습니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,이해하기 좋고 배울것이 많아요
경제/경영,돈의 속성(200쇄 리커버에디션),4,강추 초보가 읽기좋은책입니다
경제/경영,돈의 속성(200쇄 리커버에디션),3,기다렸던 책이예요 시간남을때 아주 잘 읽혀요! 글자크기도 눈에 잘 들어오고 좋은책 빠른배송으로 받아보아 너무 좋아요! 교보문고가 제일 배송도 빨라서 좋네요~
경제/경영,돈의 속성(200쇄 리커버에디션),4,기대 되네요 정독합니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,사업가로서 많이 배웠습니다. 중간에 나온 경제 용어들고 메모해서 공부하고있습니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,이해하기 좋고 배울것이 많아요
경제/경영,돈의 속성(200쇄 리커버에디션),4,강추 초보가 읽기좋은책입니다
경제/경영,돈의 속성(200쇄 리커버에디션),3,기다렸던 책이예요 시간남을때 아주 잘 읽혀요! 글자크기도 눈에 잘 들어오고 좋은책 빠른배송으로 받아보아 너무 좋아요! 교보문고가 제일 배송도 빨라서 좋네요~
경제/경영,돈의 속성(200쇄 리커버에디션),4,기대 되네요 정독합니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,좋아요 좋아요 좋아요
경제/경영,돈의 속성(200쇄 리커버에디션),4,한 번은 가볍게 읽고 두번째는 인상깊고 유용한 문장을 밑줄치며 읽고 세번째는 유용한 문장중 기록할 부분을 색연필로 표시해놓고... 이정도면 인생책 아닌가요? 정말 쉽게 읽히지만 버릴 내용이 하나도 없는 책에요. 돈에 대한 마인드가 바뀌고 인생의 터닝포인트를 줄만한 책입니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈의속성 돈 이란 무엇인가 다시 한번 생각해 봅니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,좋아요 꼭 읽어 보시길 추천합니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,좋아요 꼭 읽보세요 반드시
경제/경영,돈의 속성(200쇄 리커버에디션),4,한번더봅니다 ㅎ돈 시간 나자신 을사랑하고 소중히여기겠습니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,"돈이 뭘까? 자유, 행복... 경제적 자유를 위해서는 필요할듯 얼마만큼 또 어떻게 벌어야 할까"
경제/경영,돈의 속성(200쇄 리커버에디션),4,"잘 받았습니다..
감사합니다.."
경제/경영,돈의 속성(200쇄 리커버에디션),4,오늘 교보문고 가서 직접 구입했어요~ 돈은 인격체다. 돈의 가치를 정확하게 이해하고 그 돈을 어떻게 사용해야되는지 생각해보게됩니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,아주 유용하고 재미 있어요.
경제/경영,돈의 속성(200쇄 리커버에디션),4,아들 부탁으로 샀어요. 좋다고 합니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,잘읽혀집니다 김승호 회장님 책은 내용이 알차고 두고두고 씹어먹을 필요가 있습니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,영감을 주는 책입니다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,"책을 항상 읽고싶었는데, 읽어보니 돈의 속성에 대해 느끼게 되었습니다. 책이 전체적으로 잘 읽히고 나도 저자처럼 돈을 다룰수있도록..."
경제/경영,돈의 속성(200쇄 리커버에디션),4,좋네요 좋아요 좋아요
경제/경영,돈의 속성(200쇄 리커버에디션),4,인생에 개한 생각이 바뀌었습니다. 가족에게도 추천했어요.
경제/경영,돈의 속성(200쇄 리커버에디션),4,묶음으로 샀는데 도움이 많이 된 책입니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,좋은 말씀 감사합니다~ 쉽게 다가갈수있어서좋아요
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈의 속성을 알아보고 덤비자
경제/경영,돈의 속성(200쇄 리커버에디션),4,"좋아요 정말. 비슷한 도서들 정말 많이 봤는데요, 글 자체도 깔끔하고 군더더기 없으면서도 한줄한줄 많은 내용을 눌러담으신 게 느껴집니다. 생각하라 그리고 부자가 되어라에 이은 인생책이 될 것 같아요:)"
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈의 경제학 ㅡ새로운 부를 이루는 방법을 제시하는군요 도움됩니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,경제 개념을 잡기 위해 누구나 꼭 읽어야 하는 책!
경제/경영,돈의 속성(200쇄 리커버에디션),4,진정한 돈의 속성을 알게 해주는 책! 이런 귀한 책을 써주신 김승호 회장님께 감사드린다~
경제/경영,돈의 속성(200쇄 리커버에디션),2,단점은 책표지가 처음 꺼보다 별로 입니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,감사합니다 ㅎㅎ 좋네요 ㅎㅎ
경제/경영,돈의 속성(200쇄 리커버에디션),4,명실상부한 작년 최고의 명작인듯합니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,잘 받았습니다 감사합니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,&#65279;돈의 속성을 읽으면 경제 전문서적은 아니지만 경제의 관점에 대한 나의 정보와 생각이 성장한다는 생각이 든다. 그리고 줄긋고 다짐한 여러 문장을 이제는 지식이 아니라 실천할 때라는 반성을 준다.
경제/경영,돈의 속성(200쇄 리커버에디션),3,술술 잘 읽혀요 ㅎㅎㅎ 좋은 내용입니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,늘항상꾸준히독서생활화
경제/경영,돈의 속성(200쇄 리커버에디션),4,읽으면 유용 할것 같아 구매했습니다~^^
경제/경영,돈의 속성(200쇄 리커버에디션),4,내공이 엄청난 분의 재테크 서적
경제/경영,돈의 속성(200쇄 리커버에디션),4,흔한 자기계발서와는 다른 울림이 있습니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,"생각의 비밀을 2019년에 3월에 읽고 지금까지도 밤에 가끔, 잠이 안을때 읽곤 해요. 읽으면 읽으수록, 마음에 닿는 글이 참 많습니다.. &gt;알면서 알지 못하는 것들&gt; 책도 구매해서 읽고, 난뒤,.. 너무도 좋은글이 많아 지인에게 선물하고 나서,..다시 읽고 싶어 아쉬워 오늘 다시 구매하려고하니, 절판이 되어,.. 이것 저것 찾아보다.. 돈의 속성 책을 보고 오늘 구매 했어요.. 승호님의 글은, 그 어떤 유명한 외국분들이 쓴책들 보다도,.. 더 현실적이고, 더 마음깊게 닿는 얘기을 많이 해주시는것 같아요. 늘 감사드리고, 건강하시기 바라며, 글을 남겨요"
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈의 인격으로 바르게 벌고 모은 돈의 힘과 부자가 될 수 있는 습관 등이 있어 이미 실천하고 있고 8할 이상 공감한다.
경제/경영,돈의 속성(200쇄 리커버에디션),4,읽고 또 읽고 싶은책이다 곁에 두고 자주 들여다봐야겠다:)
경제/경영,돈의 속성(200쇄 리커버에디션),4,사실 부자가 되는 방법은 그리 어렵지 않지만 그 어렵지 않은 걸 실천하는 사람은 드물다. 그래서 부자가 많지 않은 것 같다. 꼭 실천할 수 있기를...
경제/경영,돈의 속성(200쇄 리커버에디션),4,다른 재테크 관련서적과 어느 차별점이 있는지 알고싶어서 읽게되었어요. 완독은 아직 못하였지만 꼭 경제적자유를 이루고싶어요. 좋은책 주셔서 감사합니다. 200쇄 특별 양장본으로 받았는데 표지도마음에 드네요!^^
경제/경영,돈의 속성(200쇄 리커버에디션),4,양장본이 나온다는 소식에 계속 기다리다 구입했습니다. 오래두고 읽어보면 좋을것같습니다. ��
경제/경영,돈의 속성(200쇄 리커버에디션),4,두고두고 읽으려구요
경제/경영,돈의 속성(200쇄 리커버에디션),4,잘 읽었습니다 많은 도움이 되었어요
경제/경영,돈의 속성(200쇄 리커버에디션),4,추가된 김승호 회장님의 글을 보고 싶어 200쇄 재구매 했습니다~
경제/경영,돈의 속성(200쇄 리커버에디션),4,부자가 되기 전에 인간이 되어야함을 알려준 책 바르게 살고 싶게 만든 책
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈에 대해 좀더 알아갈 수 있도록 잘 읽힙니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈의속성을 바라보다.그러면 삶이 바뀔것이다
경제/경영,돈의 속성(200쇄 리커버에디션),4,잘 읽었습니다 많은 도움이 되었어요
경제/경영,돈의 속성(200쇄 리커버에디션),4,추가된 김승호 회장님의 글을 보고 싶어 200쇄 재구매 했습니다~
경제/경영,돈의 속성(200쇄 리커버에디션),4,부자가 되기 전에 인간이 되어야함을 알려준 책 바르게 살고 싶게 만든 책
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈에 대해 좀더 알아갈 수 있도록 잘 읽힙니다
경제/경영,돈의 속성(200쇄 리커버에디션),4,돈의속성을 바라보다.그러면 삶이 바뀔것이다
경제/경영,돈의 속성(200쇄 리커버에디션),4,필독서라 다시 한번 읽으려합니다. 200쇄 기념이라니
경제/경영,돈의 속성(200쇄 리커버에디션),4,"이 책을 읽는다고 누구나 부자가 될 순 없지만, 부자가 되기 위해서 읽어볼만한 가치가 있다고 생각합니다."
